timestamp,ax,ay,az,gx,gy,gz
135274,0.28943,0.64441,0.16455,-14.64844,91.61377,50.47607
135316,0.23914,0.60120,0.20630,-5.73730,76.17188,42.90771
135357,0.19702,0.65479,0.29944,-27.16064,53.89404,57.43408
135399,0.14197,0.61035,0.40112,-15.86914,40.10010,56.39648
135440,0.13416,0.71729,0.48108,-9.94873,37.84180,58.41064
135482,0.15881,0.79285,0.61218,-45.77637,14.03809,54.13818
135522,0.16284,0.68335,0.69214,-100.03662,-3.54004,51.45264
135565,0.13611,0.61047,0.75977,-85.44922,2.50244,56.82373
135607,0.13623,0.57886,0.85120,-43.15186,1.15967,46.14258
135648,0.14050,0.57825,0.95032,-54.19922,-7.62939,41.01563
135690,0.08093,0.38940,0.93542,-40.46631,-11.41357,34.30176
135733,0.09814,0.43384,1.00964,23.01025,-20.93506,28.99170
135774,0.06934,0.39038,1.04285,8.48389,-25.51270,11.35254
